"CC-2017-08385","352 GLENN ST SW, Atlanta, GA, ","Match","Exact","352 GLENN ST SW, ATLANTA, GA, 30312","-84.39953,33.738125","17345963","L"
"CC-2017-08107","1488 AVON AVE SW, Atlanta, GA, ","Match","Exact","1488 AVON AVE SW, ATLANTA, GA, 30311","-84.43682,33.722473","17341356","L"
"CC-2017-08388","570 GLENWOOD PL SE, Atlanta, GA, ","Match","Exact","570 GLENWOOD PL SE, ATLANTA, GA, 30316","-84.3549,33.7386","17358387","L"
"CC-2017-08387","3540 NORTH CAMP CREEK PKWY SW, Atlanta, GA, ","Match","Exact","3540 N CAMP CREEK PKWY SW, ATLANTA, GA, 30344","-84.50207,33.671314","17338422","L"
"CC-2017-08104","1356 ALLEGHENY ST SW, Atlanta, GA, ","Match","Exact","1356 ALLEGHENY ST SW, ATLANTA, GA, 30310","-84.4321,33.735043","17341305","L"
"CC-2017-08381","1175 EWING PL SW, Atlanta, GA, ","Match","Exact","1175 EWING PL SW, ATLANTA, GA, 30310","-84.42664,33.731754","17345004","R"
"CC-2017-08103","3223 VANDERBILT LN NW, Atlanta, GA, ","Match","Exact","3223 VANDERBILT LN NW, ATLANTA, GA, 30318","-84.49325,33.775227","17336748","R"
"CC-2017-08384","1957 MYRTLE DR SW, Atlanta, GA, ","Match","Exact","1957 MYRTLE DR SW, ATLANTA, GA, 30311","-84.45505,33.70174","610198391","R"
"CC-2017-08106","4001 LAKE FORREST DR NE, Atlanta, GA, ","Match","Non_Exact","4001 LAKE FORREST DR NW, ATLANTA, GA, 30342","-84.38773,33.86596","17433867","R"
"CC-2017-08383","720 PEACHTREE BATTLE AVE NW, Atlanta, GA, ","Match","Exact","720 PEACHTREE BATTLE AVE NW, ATLANTA, GA, 30327","-84.4113,33.82373","17334935","L"
"CC-2017-08105","904 EAST CONFEDERATE AVE SE, Atlanta, GA, ","Match","Exact","904 E CONFEDERATE AVE SE, ATLANTA, GA, 30316","-84.35814,33.726753","17358466","L"
"CC-2017-08380","20 HILLIARD ST NE, Atlanta, GA, ","Match","Exact","20 HILLIARD ST NE, ATLANTA, GA, 30312","-84.37661,33.754986","17357187","L"
"CC-2017-08604","393 ATWOOD ST SW, Atlanta, GA, ","Match","Exact","393 ATWOOD ST SW, ATLANTA, GA, 30310","-84.42879,33.744324","17342548","R"
"CC-2017-08600","450 HOPKINS ST SW, Atlanta, GA, ","Match","Exact","450 HOPKINS ST SW, ATLANTA, GA, 30310","-84.430565,33.742424","17340654","L"
"CC-2017-08601","383 HOPKINS ST SW, Atlanta, GA, ","Match","Exact","383 HOPKINS ST SW, ATLANTA, GA, 30310","-84.43065,33.74445","17340644","R"
"CC-2017-08100","874 ROSE CIR SW, Atlanta, GA, ","Match","Exact","874 ROSE CIR SW, ATLANTA, GA, 30310","-84.41568,33.73094","17345268","L"
"CC-2017-08101","649 WILLOUGHBY WAY NE, Atlanta, GA, ","Match","Exact","649 WILLOUGHBY WAY NE, ATLANTA, GA, 30312","-84.36526,33.763943","17357581","R"
"CC-2017-08102","985 FERN AVE SE, Atlanta, GA, ","Match","Exact","985 FERN AVE SE, ATLANTA, GA, 30315","-84.38516,33.72754","17413433","R"
"CC-2017-08389","912 CREW ST SW, Atlanta, GA, ","Match","Exact","912 CREW ST SW, ATLANTA, GA, 30315","-84.38945,33.729946","17346400","L"
"CC-2017-08606","207 PALATKA ST SE, Atlanta, GA, ","Match","Exact","207 PALATKA ST SE, ATLANTA, GA, 30317","-84.32078,33.748333","23377446","R"
"CC-2017-08608","415 ATWOOD ST SW, Atlanta, GA, ","Match","Exact","415 ATWOOD ST SW, ATLANTA, GA, 30310","-84.4288,33.743748","17342554","R"
"CC-2017-08609","3175 MARTIN L KING JR DR NW, Atlanta, GA, ","Match","Non_Exact","3175 MARTIN LUTHER KING JR DR SW, ATLANTA, GA, 30311","-84.49213,33.752163","17336990","R"
"CC-2017-08399","720 COOPER ST SW, Atlanta, GA, ","Match","Exact","720 COOPER ST SW, ATLANTA, GA, 30315","-84.397095,33.735092","17345996","L"
"CC-2017-08398","2723 ALTAVIEW DR SE, Atlanta, GA, ","Match","Exact","2723 ALTAVIEW DR SE, ATLANTA, GA, 30354","-84.38176,33.680084","17349992","R"
"CC-2017-08397","715 COOPER ST SW, Atlanta, GA, ","Match","Exact","715 COOPER ST SW, ATLANTA, GA, 30315","-84.3971,33.73527","17345996","R"
"CC-2017-08119","3009 RIVERMEADE DR NW, Atlanta, GA, ","Match","Exact","3009 RIVERMEADE DR NW, ATLANTA, GA, 30327","-84.45642,33.8374","17416113","R"
"CC-2017-08396","3761 HAMPSHIRE PARK WAY SW, Atlanta, GA, ","No_Match"
"CC-2017-08118","234 HENDRIX AVE SW, Atlanta, GA, ","Match","Exact","234 HENDRIX AVE SW, ATLANTA, GA, 30315","-84.39619,33.73234","17346053","L"
"CC-2017-08395","322 GLENN ST SW, Atlanta, GA, ","Match","Exact","322 GLENN ST SW, ATLANTA, GA, 30312","-84.398384,33.738117","17345972","L"
"CC-2017-08117","1684 KENMORE ST SW, Atlanta, GA, ","Match","Exact","1684 KENMORE ST SW, ATLANTA, GA, 30311","-84.44276,33.726242","17341183","L"
"CC-2017-08394","920 MARGARET PL NW, Atlanta, GA, ","Match","Exact","920 MARGARET PL NW, ATLANTA, GA, 30318","-84.44902,33.77938","17340010","L"
"CC-2017-08116","0 SPRINGDALE RD SW, Atlanta, GA, ","No_Match"
"CC-2017-08393","330 GLENN ST SW, Atlanta, GA, ","Match","Exact","330 GLENN ST SW, ATLANTA, GA, 30312","-84.3987,33.73812","17345972","L"
"CC-2017-08115","1907 PIEDMONT CIR NE, Atlanta, GA, ","Match","Exact","1907 PIEDMONT CIR NE, ATLANTA, GA, 30324","-84.367485,33.809727","17356152","R"
"CC-2017-08392","3825 HEMPSTEAD WAY SW, Atlanta, GA, ","Match","Exact","3825 HEMPSTEAD WAY SW, ATLANTA, GA, 30331","-84.511284,33.68069","636760096","R"
"CC-2017-08114","1905 PIEDMONT CIR NE, Atlanta, GA, ","Match","Exact","1905 PIEDMONT CIR NE, ATLANTA, GA, 30324","-84.36746,33.809696","17356152","R"
"CC-2017-08391","550 GLENN ST SW, Atlanta, GA, ","Match","Exact","550 GLENN ST SW, ATLANTA, GA, 30312","-84.40599,33.73818","17345316","L"
"CC-2017-08390","908 CREW ST SW, Atlanta, GA, ","Match","Exact","908 CREW ST SW, ATLANTA, GA, 30315","-84.38945,33.73005","17346400","L"
"CC-2017-08616","611 JOSEPH E BOONE BLVD NW, Atlanta, GA, ","No_Match"
"CC-2017-08613","245 BURBANK DR NW, Atlanta, GA, ","Match","Exact","245 BURBANK DR NW, ATLANTA, GA, 30314","-84.42916,33.761486","17340446","R"
"CC-2017-08113","271 17TH ST NW, Atlanta, GA, ","Tie"
"CC-2017-08110","826 PARSONS ST SW, Atlanta, GA, ","Match","Exact","826 PARSONS ST SW, ATLANTA, GA, 30314","-84.41458,33.750862","17414310","L"
"CC-2017-08111","1896 PIEDMONT RD NE, Atlanta, GA, ","Match","Exact","1896 PIEDMONT RD NE, ATLANTA, GA, 30324","-84.36583,33.809258","17356154","L"
"CC-2017-08617","607 JOSEPH E BOONE BLVD NW, Atlanta, GA, ","No_Match"
"CC-2017-08360","1049 WEST AVE SW, Atlanta, GA, ","Match","Exact","1049 WEST AVE SW, ATLANTA, GA, 30315","-84.395836,33.725853","17346267","R"
"CC-2017-08362","871 SMITH ST SW, Atlanta, GA, ","Match","Exact","871 SMITH ST SW, ATLANTA, GA, 30310","-84.4008,33.731213","17346016","R"
"CC-2017-08361","879 SMITH ST SW, Atlanta, GA, ","Match","Exact","879 SMITH ST SW, ATLANTA, GA, 30310","-84.40081,33.731018","17346016","R"
"CC-2017-08364","252 DELEVAN ST SW, Atlanta, GA, ","Match","Exact","252 DELEVAN ST SW, ATLANTA, GA, 30315","-84.39651,33.726566","17371984","L"
"CC-2017-08363","250 DELEVAN ST SW, Atlanta, GA, ","Match","Exact","250 DELEVAN ST SW, ATLANTA, GA, 30315","-84.39647,33.726566","17371984","L"
"CC-2017-08366","276 DELEVAN ST SW, Atlanta, GA, ","Match","Exact","276 DELEVAN ST SW, ATLANTA, GA, 30315","-84.39716,33.72657","17346234","L"
"CC-2017-08365","272 DELEVAN ST SW, Atlanta, GA, ","Match","Exact","272 DELEVAN ST SW, ATLANTA, GA, 30315","-84.39706,33.72657","17346234","L"
"CC-2017-08620","351 SOUTH BEND AVE SE, Atlanta, GA, ","Match","Exact","351 S BEND AVE SE, ATLANTA, GA, 30315","-84.37682,33.704815","17358523","R"
"CC-2017-08621","537 RIGDON PL NW, Atlanta, GA, ","Match","Exact","537 RIGDON PL NW, ATLANTA, GA, 30314","-84.404686,33.7585","17342928","R"
"CC-2017-08622","744 JOSEPH E BOONE BLVD NW, Atlanta, GA, ","Match","Non_Exact","744 JOSEPH E BOONE BLVD, ATLANTA, GA, 30314","-84.41039,33.76343","17342737","L"
"CC-2017-08623","740 JOSEPH E BOONE BLVD NW, Atlanta, GA, ","Match","Non_Exact","740 JOSEPH E BOONE BLVD, ATLANTA, GA, 30314","-84.41034,33.76343","17342737","L"
"CC-2017-08624","705 NORTH AVE, Atlanta, GA, ","Match","Exact","705 NORTH AVE, ATLANTA, GA, 30354","-84.413246,33.66537","17349452","R"
"CC-2017-08625","3041 LANDRUM DR SW, Atlanta, GA, ","Match","Exact","3041 LANDRUM DR SW, ATLANTA, GA, 30311","-84.48705,33.706394","644988975","R"
"CC-2017-08626","946 MARTIN L KING JR DR SW, Atlanta, GA, ","Match","Exact","946 MARTIN LUTHER KING JR DR SW, ATLANTA, GA, 30314","-84.41849,33.75472","17342487","L"
"CC-2017-08627","1053 REGENT ST SW, Atlanta, GA, ","Match","Exact","1053 REGENT ST SW, ATLANTA, GA, 30310","-84.42292,33.700665","17404415","R"
"CC-2017-08367","288 DELEVAN ST SW, Atlanta, GA, ","Match","Exact","288 DELEVAN ST SW, ATLANTA, GA, 30315","-84.39749,33.72657","17346234","L"
"CC-2017-08368","302 DELEVAN ST SW, Atlanta, GA, ","Match","Exact","302 DELEVAN ST SW, ATLANTA, GA, 30315","-84.39791,33.726574","640546400","R"
"CC-2017-08629","1776 NORTH OLYMPIAN WAY SW, Atlanta, GA, ","Match","Exact","1776 N OLYMPIAN WAY SW, ATLANTA, GA, 30310","-84.44627,33.736282","17404410","L"
"CC-2017-08369","306 DELEVAN ST SW, Atlanta, GA, ","Match","Exact","306 DELEVAN ST SW, ATLANTA, GA, 30315","-84.398026,33.72657","17413336","L"
"CC-2017-08373","715 WINDSOR ST SW, Atlanta, GA, ","Match","Exact","715 WINDSOR ST SW, ATLANTA, GA, 30310","-84.398346,33.73535","639075824","R"
"CC-2017-08372","714 WINDSOR ST SW, Atlanta, GA, ","Match","Exact","714 WINDSOR ST SW, ATLANTA, GA, 30310","-84.39834,33.735157","639075824","L"
"CC-2017-08371","710 WINDSOR ST SW, Atlanta, GA, ","Match","Exact","710 WINDSOR ST SW, ATLANTA, GA, 30310","-84.39834,33.735264","639075824","L"
"CC-2017-08370","757 METROPOLITAN PKWY SW, Atlanta, GA, ","Match","Exact","757 METROPOLITAN PKWY SW, ATLANTA, GA, 30310","-84.40812,33.73387","17345341","R"
"CC-2017-08377","746 WINDSOR ST SW, Atlanta, GA, ","Match","Exact","746 WINDSOR ST SW, ATLANTA, GA, 30310","-84.398346,33.73397","639071525","L"
"CC-2017-08376","732 WINDSOR ST SW, Atlanta, GA, ","Match","Exact","732 WINDSOR ST SW, ATLANTA, GA, 30310","-84.39834,33.734688","639075824","L"
"CC-2017-08375","727 WINDSOR ST SW, Atlanta, GA, ","Match","Exact","727 WINDSOR ST SW, ATLANTA, GA, 30310","-84.398346,33.73514","639075824","R"
"CC-2017-08374","1163 EWING PL SW, Atlanta, GA, ","Match","Exact","1163 EWING PL SW, ATLANTA, GA, 30310","-84.42647,33.731647","17345004","R"
"CC-2017-08630","296 STERLING ST SE, Atlanta, GA, ","Match","Exact","296 STERLING ST SE, ATLANTA, GA, 30315","-84.37944,33.701855","17347058","L"
"CC-2017-08634","960 BYRON DR SW, Atlanta, GA, ","Match","Exact","960 BYRON DR SW, ATLANTA, GA, 30310","-84.41959,33.712803","17433544","L"
"CC-2017-08631","455 EAST ONTARIO AVE SW, Atlanta, GA, ","Match","Exact","455 E ONTARIO AVE SW, ATLANTA, GA, 30310","-84.438156,33.742302","17340563","R"
"CC-2017-08638","2246 BURROUGHS AVE SE, Atlanta, GA, ","Match","Exact","2246 BURROUGHS AVE SE, ATLANTA, GA, 30315","-84.371216,33.692894","17358590","L"
"CC-2017-08635","2539 SPRING ST NW, Atlanta, GA, ","Match","Exact","2539 SPRING ST NW, ATLANTA, GA, 30318","-84.47172,33.78642","17339389","R"
"CC-2017-08636","345 MT ZION RD SW, Atlanta, GA, ","Match","Exact","345 MOUNT ZION RD SW, ATLANTA, GA, 30354","-84.4011,33.672966","17349496","R"
"CC-2017-08378","674 LYRIC WAY NW, Atlanta, GA, ","Match","Exact","674 LYRIC WAY NW, ATLANTA, GA, 30318","-84.47725,33.773537","17339437","L"
"CC-2017-08639","1143 5TH ST NW, Atlanta, GA, ","Match","Exact","1143 5TH ST NW, ATLANTA, GA, 30318","-84.47154,33.78604","17339390","R"
"CC-2017-08379","2289 MAXWELL DR SW, Atlanta, GA, ","Match","Exact","2289 MAXWELL DR SW, ATLANTA, GA, 30311","-84.483,33.69372","17433467","R"
"CC-2017-08641","1148 4TH ST NW, Atlanta, GA, ","Match","Exact","1148 4TH ST NW, ATLANTA, GA, 30318","-84.47041,33.785366","17339402","L"
"CC-2017-08341","1121 HIGHTOWER, Atlanta, GA, ","Tie"
"CC-2017-08342","2170 ABNER PL NW, Atlanta, GA, ","Match","Exact","2170 ABNER PL NW, ATLANTA, GA, 30318","-84.45892,33.801537","618349542","L"
"CC-2017-08343","1325 HIGHTOWER, Atlanta, GA, ","Tie"
"CC-2017-08344","60 PASCHAL BLVD, Atlanta, GA, ","Tie"
"CC-2017-08147","2982 OLD JONESBORO RD SW, Atlanta, GA, ","Match","Exact","2982 OLD JONESBORO RD SW, ATLANTA, GA, 30315","-84.40711,33.67349","17349473","L"
"CC-2017-08148","2978 OLD JONESBORO RD SW, Atlanta, GA, ","Match","Exact","2978 OLD JONESBORO RD SW, ATLANTA, GA, 30315","-84.40714,33.673576","17349473","L"
"CC-2017-08149","381 MT ZION RD SW, Atlanta, GA, ","Match","Exact","381 MOUNT ZION RD SW, ATLANTA, GA, 30354","-84.40211,33.672977","17349496","R"
"CC-2017-08340","2633 BROWN ST NW, Atlanta, GA, ","Match","Exact","2633 BROWN ST NW, ATLANTA, GA, 30318","-84.47502,33.782585","17339374","R"
"CC-2017-08144","2980 METROPOLITAN PKWY SW, Atlanta, GA, ","Match","Exact","2980 METROPOLITAN PKWY SW, ATLANTA, GA, 30315","-84.40849,33.673557","17349471","L"
"CC-2017-08349","547 MELDRUM ST NW, Atlanta, GA, ","Match","Exact","547 MELDRUM ST NW, ATLANTA, GA, 30318","-84.4055,33.769123","17342332","R"
"CC-2017-08143","0 LARCHWOOD RD SW, Atlanta, GA, ","No_Match"
"CC-2017-08146","2998 OLD JONESBORO RD SW, Atlanta, GA, ","Match","Exact","2998 OLD JONESBORO RD SW, ATLANTA, GA, 30315","-84.40699,33.67313","17349473","L"
"CC-2017-08145","4004 RUTGERS DR SW, Atlanta, GA, ","Match","Exact","4004 RUTGERS DR SW, ATLANTA, GA, 30331","-84.51761,33.760952","17336581","L"
"CC-2017-08346","2480 ST PAUL AVE NW, Atlanta, GA, ","Match","Exact","2480 PAUL AVE NW, ATLANTA, GA, 30318","-84.473694,33.820892","17333558","L"
"CC-2017-08140","2968 METROPOLITAN PKWY SW, Atlanta, GA, ","Match","Exact","2968 METROPOLITAN PKWY SW, ATLANTA, GA, 30315","-84.408485,33.67382","17349471","L"
"CC-2017-08345","2461 ST PAUL AVE NW, Atlanta, GA, ","Match","Exact","2461 PAUL AVE NW, ATLANTA, GA, 30318","-84.47349,33.821083","17333558","R"
"CC-2017-08348","919 SMITH ST SW, Atlanta, GA, ","Match","Exact","919 SMITH ST SW, ATLANTA, GA, 30310","-84.4008,33.729836","17346028","R"
"CC-2017-08142","2972 METROPOLITAN PKWY SW, Atlanta, GA, ","Match","Exact","2972 METROPOLITAN PKWY SW, ATLANTA, GA, 30315","-84.408485,33.673733","17349471","L"
"CC-2017-08347","565 MELDRUM ST NW, Atlanta, GA, ","Match","Exact","565 MELDRUM ST NW, ATLANTA, GA, 30318","-84.40574,33.769123","17342332","R"
"CC-2017-08141","3359 PAMLICO DR SW, Atlanta, GA, ","Match","Exact","3359 PAMLICO DR SW, ATLANTA, GA, 30311","-84.49814,33.733974","17337396","R"
"CC-2017-08647","646 FEDERAL TER SE, Atlanta, GA, ","Match","Exact","646 FEDERAL TER SE, ATLANTA, GA, 30315","-84.36549,33.71391","17358540","L"
"CC-2017-08648","858 SPRING ST, Atlanta, GA, ","Match","Non_Exact","858 SPRING ST NW, ATLANTA, GA, 30308","-84.38879,33.777702","618351317","L"
"CC-2017-08643","902 DILL AVE SW, Atlanta, GA, ","Match","Exact","902 DILL AVE SW, ATLANTA, GA, 30310","-84.417725,33.718304","17345218","L"
"CC-2017-08642","1142 4TH ST NW, Atlanta, GA, ","Match","Exact","1142 4TH ST NW, ATLANTA, GA, 30318","-84.47041,33.78531","17339402","L"
"CC-2017-08645","2493 SPRING ST NW, Atlanta, GA, ","Match","Exact","2493 SPRING ST NW, ATLANTA, GA, 30318","-84.469124,33.787544","640546851","R"
"CC-2017-08650","1159 5TH ST NW, Atlanta, GA, ","Match","Exact","1159 5TH ST NW, ATLANTA, GA, 30318","-84.47154,33.786102","17339390","R"
"CC-2017-08354","907 SMITH ST SW, Atlanta, GA, ","Match","Exact","907 SMITH ST SW, ATLANTA, GA, 30310","-84.40081,33.730152","17346028","R"
"CC-2017-08355","899 SMITH ST SW, Atlanta, GA, ","Match","Exact","899 SMITH ST SW, ATLANTA, GA, 30310","-84.40081,33.730366","17346028","R"
"CC-2017-08352","909 SMITH ST SW, Atlanta, GA, ","Match","Exact","909 SMITH ST SW, ATLANTA, GA, 30310","-84.40081,33.7301","17346028","R"
"CC-2017-08353","1165 MOTON AVE SW, Atlanta, GA, ","Match","Exact","1165 MOTON AVE SW, ATLANTA, GA, 30315","-84.39675,33.722885","17346277","R"
"CC-2017-08350","914 SMITH ST SW, Atlanta, GA, ","Match","Exact","914 SMITH ST SW, ATLANTA, GA, 30310","-84.40079,33.729847","17346028","L"
"CC-2017-08351","1328 LAKEWOOD AVE SE, Atlanta, GA, ","Match","Exact","1328 LAKEWOOD AVE SE, ATLANTA, GA, 30315","-84.38189,33.71792","17407823","L"
"CC-2017-08158","287 UPSHAW ST SW, Atlanta, GA, ","Match","Exact","287 UPSHAW ST SW, ATLANTA, GA, 30315","-84.39836,33.71114","17346691","R"
"CC-2017-08159","906 WINALL DOWN RD NE, Atlanta, GA, ","Match","Exact","906 WINALL DOWN RD NE, ATLANTA, GA, 30319","-84.3576,33.864143","17355604","L"
"CC-2017-08157","1737 MARCELL AVE SW, Atlanta, GA, ","Match","Exact","1737 MARCELL AVE SW, ATLANTA, GA, 30311","-84.44475,33.70842","17341477","R"
"CC-2017-08155","562 MT ZION RD SW, Atlanta, GA, ","No_Match"
"CC-2017-08154","775 CENTER HILL AVE NW, Atlanta, GA, ","Match","Exact","775 CENTER HILL AVE NW, ATLANTA, GA, 30318","-84.46428,33.776012","17339635","R"
"CC-2017-08359","889 SMITH ST SW, Atlanta, GA, ","Match","Exact","889 SMITH ST SW, ATLANTA, GA, 30310","-84.40081,33.730774","17346016","R"
"CC-2017-08153","1273 OAKLAND TER SW, Atlanta, GA, ","Match","Exact","1273 OAKLAND TER SW, ATLANTA, GA, 30310","-84.42875,33.72108","17341401","R"
"CC-2017-08358","1090 WEST AVE SW, Atlanta, GA, ","Match","Exact","1090 WEST AVE SW, ATLANTA, GA, 30315","-84.39582,33.72504","17346270","L"
"CC-2017-08152","1279 OAKLAND TER SW, Atlanta, GA, ","Match","Exact","1279 OAKLAND TER SW, ATLANTA, GA, 30310","-84.42884,33.721085","17341401","R"
"CC-2017-08357","1114 WEST AVE SW, Atlanta, GA, ","Match","Exact","1114 WEST AVE SW, ATLANTA, GA, 30315","-84.395836,33.72445","17346270","L"
"CC-2017-08356","1129 WEST AVE SW, Atlanta, GA, ","Match","Exact","1129 WEST AVE SW, ATLANTA, GA, 30315","-84.39586,33.72384","17346279","R"
"CC-2017-08150","1708 JOBETH AVE SE, Atlanta, GA, ","Match","Exact","1708 JOBETH AVE SE, ATLANTA, GA, 30316","-84.33184,33.732727","23365920","L"
"CC-2017-08659","2498 VERBENA CIR NW, Atlanta, GA, ","No_Match"
"CC-2017-08657","232 WILLIS MILL RD SW, Atlanta, GA, ","Match","Exact","232 WILLIS MILL RD SW, ATLANTA, GA, 30311","-84.46671,33.74875","17339883","L"
"CC-2017-08656","1230 1ST ST NW, Atlanta, GA, ","Match","Exact","1230 1ST ST NW, ATLANTA, GA, 30318","-84.46695,33.78834","642625839","L"
"CC-2017-08653","1207 2ND ST NW, Atlanta, GA, ","Match","Exact","1207 2ND ST NW, ATLANTA, GA, 30318","-84.46811,33.787766","642630842","R"
"CC-2017-07598","671 CENTER HILL AVE NW, Atlanta, GA, ","Match","Exact","671 CENTER HILL AVE NW, ATLANTA, GA, 30318","-84.46383,33.77368","17339635","R"
"CC-2017-07599","680 DREWRY ST NE, Atlanta, GA, ","Match","Exact","680 DREWRY ST NE, ATLANTA, GA, 30306","-84.3648,33.77767","625001514","L"
"CC-2017-08662","671 RHODES ST NW, Atlanta, GA, ","Match","Exact","671 RHODES ST NW, ATLANTA, GA, 30314","-84.4093,33.756924","17342817","R"
"CC-2017-08126","1856 WILLIAM PL NW, Atlanta, GA, ","Match","Exact","1856 WILLIAM PL NW, ATLANTA, GA, 30318","-84.44833,33.805744","17334019","L"
"CC-2017-08127","450 SEMINOLE AVE NE, Atlanta, GA, ","Match","Exact","450 SEMINOLE AVE NE, ATLANTA, GA, 30307","-84.34989,33.766582","643106384","R"
"CC-2017-08128","4226 NOTTING HILL DR SW, Atlanta, GA, ","Match","Exact","4226 NOTTING HILL DR SW, ATLANTA, GA, 30331","-84.535286,33.693897","619587462","R"
"CC-2017-08129","240 WEST LAKE AVE NW, Atlanta, GA, ","Match","Exact","240 W LAKE AVE NW, ATLANTA, GA, 30314","-84.442184,33.761227","17340384","L"
"CC-2017-08320","2344 NISKEY LAKE RD SW, Atlanta, GA, ","Match","Exact","2344 NISKEY LAKE RD SW, ATLANTA, GA, 30331","-84.52758,33.690933","17337246","L"
"CC-2017-08321","2637 BROWN ST NW, Atlanta, GA, ","Match","Exact","2637 BROWN ST NW, ATLANTA, GA, 30318","-84.4751,33.782585","17339374","R"
"CC-2017-08322","2491 SPRING ST NW, Atlanta, GA, ","Match","Exact","2491 SPRING ST NW, ATLANTA, GA, 30318","-84.4691,33.787556","640546851","R"
"CC-2017-08324","2664 BROWN ST NW, Atlanta, GA, ","Match","Exact","2664 BROWN ST NW, ATLANTA, GA, 30318","-84.47559,33.78257","17339374","L"
"CC-2017-08323","2331 CAROLYN ST SW, Atlanta, GA, ","Match","Exact","2331 CAROLYN ST SW, ATLANTA, GA, 30331","-84.526276,33.69152","17337248","R"
"CC-2017-08326","1120 5TH ST NW, Atlanta, GA, ","Match","Exact","1120 5TH ST NW, ATLANTA, GA, 30318","-84.47156,33.785854","17339392","L"
"CC-2017-08120","1475 DELOWE DR SW, Atlanta, GA, ","Match","Exact","1475 DELOWE DR SW, ATLANTA, GA, 30311","-84.4631,33.71559","17340798","R"
"CC-2017-08325","1139 5TH ST NW, Atlanta, GA, ","Match","Exact","1139 5TH ST NW, ATLANTA, GA, 30318","-84.47154,33.786026","17339390","R"
"CC-2017-08328","1110 5TH ST NW, Atlanta, GA, ","Match","Exact","1110 5TH ST NW, ATLANTA, GA, 30318","-84.47154,33.785393","17339392","L"
"CC-2017-08327","2685 BROWN ST NW, Atlanta, GA, ","Match","Exact","2685 BROWN ST NW, ATLANTA, GA, 30318","-84.47595,33.782578","17339374","R"
"CC-2017-08121","835 DRUMMOND ST SW, Atlanta, GA, ","Match","Exact","835 DRUMMOND ST SW, ATLANTA, GA, 30314","-84.415085,33.75281","17342629","R"
"CC-2017-08329","2689 BROWN ST NW, Atlanta, GA, ","Match","Exact","2689 BROWN ST NW, ATLANTA, GA, 30318","-84.47602,33.782574","17339374","R"
"CC-2017-08123","1052 MANIGAULT ST SE, Atlanta, GA, ","Match","Exact","1052 MANIGAULT ST SE, ATLANTA, GA, 30316","-84.35257,33.750988","17358018","L"
"CC-2017-08138","1781 VENETIAN DR SW, Atlanta, GA, ","Match","Exact","1781 VENETIAN DR SW, ATLANTA, GA, 30311","-84.44604,33.714684","17341447","R"
"CC-2017-08139","2906 LEVEL RIDGE RD SE, Atlanta, GA, ","Match","Exact","2906 LEVEL RIDGE RD SE, ATLANTA, GA, 30354","-84.37952,33.674664","17350026","L"
"CC-2017-08136","1579 MAYFLOWER AVE SW, Atlanta, GA, ","Match","Exact","1579 MAYFLOWER AVE SW, ATLANTA, GA, 30311","-84.439476,33.72814","17341258","R"
"CC-2017-08137","2950 OLD JONESBORO RD SE, Atlanta, GA, ","Match","Exact","2950 JONESBORO RD SE, ATLANTA, GA, 30354","-84.37165,33.67327","17412653","L"
"CC-2017-08332","2650 MORRIS ST NW, Atlanta, GA, ","Match","Exact","2650 MORRIS ST NW, ATLANTA, GA, 30318","-84.4749,33.783318","17339368","L"
"CC-2017-08333","2600 WATKINS ST NW, Atlanta, GA, ","Match","Exact","2600 WATKINS ST NW, ATLANTA, GA, 30318","-84.472984,33.78397","17339372","L"
"CC-2017-08331","1019 HIGHTOWER, Atlanta, GA, ","Tie"
"CC-2017-08337","2698 MORRIS ST NW, Atlanta, GA, ","Match","Exact","2698 MORRIS ST NW, ATLANTA, GA, 30318","-84.47533,33.783314","17339368","L"
"CC-2017-08131","2488 LAKEWOOD AVE SW, Atlanta, GA, ","Match","Exact","2488 LAKEWOOD AVE SW, ATLANTA, GA, 30315","-84.4003,33.69714","17346783","L"
"CC-2017-08336","2580 WATKINS ST NW, Atlanta, GA, ","Match","Exact","2580 WATKINS ST NW, ATLANTA, GA, 30318","-84.47284,33.783962","17339372","L"
"CC-2017-08130","267 WEST LAKE DR NW, Atlanta, GA, ","Match","Exact","267 W LAKE DR NW, ATLANTA, GA, 30314","-84.43947,33.761703","17340383","R"
"CC-2017-08335","2586 WATKINS ST NW, Atlanta, GA, ","Match","Exact","2586 WATKINS ST NW, ATLANTA, GA, 30318","-84.47288,33.783966","17339372","L"
"CC-2017-08334","2662 MORRIS ST NW, Atlanta, GA, ","Match","Exact","2662 MORRIS ST NW, ATLANTA, GA, 30318","-84.475006,33.783318","17339368","L"
"CC-2017-08135","2966 OLD JONESBORO RD SW, Atlanta, GA, ","Match","Exact","2966 OLD JONESBORO RD SW, ATLANTA, GA, 30315","-84.407234,33.673843","17349473","L"
"CC-2017-08134","3070 GRAND AVE SW, Atlanta, GA, ","Match","Exact","3070 GRAND AVE SW, ATLANTA, GA, 30315","-84.4066,33.67433","17349486","L"
"CC-2017-08339","1108 HIGHTOWER, Atlanta, GA, ","Tie"
"CC-2017-08133","2981 OLD JONESBORO RD SW, Atlanta, GA, ","Match","Exact","2981 OLD JONESBORO RD SW, ATLANTA, GA, 30315","-84.4071,33.673397","17349473","R"
"CC-2017-08338","1042 HIGHTOWER, Atlanta, GA, ","Tie"
